order_id,customer_id,order_date,category,quantity,unit_price,revenue
ORD00716,CUST0225,2026-06-08,Electronics,2,21686.9,43373.8
ORD02954,CUST0376,2026-06-08,Fashion,1,4496.54,4496.54
ORD01105,CUST0211,2026-06-08,Books,1,510.55,510.55
ORD04588,CUST0163,2026-06-08,Home & Kitchen,3,7370.36,22111.08
ORD02437,CUST0128,2026-06-08,Home & Kitchen,2,1490.14,2980.28
ORD02094,CUST0158,2026-06-08,Home & Kitchen,1,3511.28,3511.28
ORD04156,CUST0117,2026-06-08,Sports & Fitness,1,6330.42,6330.42
ORD02224,CUST0338,2026-06-08,Beauty & Personal Care,1,3034.85,3034.85
ORD04133,CUST0283,2026-06-08,Beauty & Personal Care,3,1432.92,4298.76
ORD04177,CUST0062,2026-06-08,Beauty & Personal Care,1,814.1,814.1
ORD01192,CUST0104,2026-06-08,Fashion,1,1200.3,1200.3
ORD05122,CUST0191,2026-06-08,Books,1,451.27,451.27
ORD01725,CUST0144,2026-06-08,Fashion,1,2870.98,2870.98
ORD01046,CUST0386,2026-06-08,Sports & Fitness,1,7266.21,7266.21
ORD00294,CUST0227,2026-06-08,Sports & Fitness,1,2912.16,2912.16
ORD01320,CUST0290,2026-06-08,Fashion,2,4123.37,8246.74
ORD02099,CUST0120,2026-06-09,Sports & Fitness,1,2302.16,2302.16
ORD03172,CUST0084,2026-06-09,Books,2,852.4,1704.8
ORD01870,CUST0068,2026-06-09,Fashion,1,4451.07,4451.07
ORD02402,CUST0180,2026-06-09,Sports & Fitness,1,9249.14,9249.14
ORD02389,CUST0131,2026-06-09,Home & Kitchen,3,5657.68,16973.04
ORD01998,CUST0175,2026-06-09,Sports & Fitness,1,978.35,978.35
ORD04629,CUST0382,2026-06-09,Electronics,1,9656.26,9656.26
ORD04898,CUST0273,2026-06-09,Electronics,1,1583.33,1583.33
ORD00542,CUST0120,2026-06-09,Home & Kitchen,1,376.84,376.84
ORD05560,CUST0095,2026-06-09,Home & Kitchen,1,4652.71,4652.71
ORD00128,CUST0014,2026-06-09,Books,1,1104.48,1104.48
ORD01949,CUST0108,2026-06-09,Fashion,1,2354.98,2354.98
ORD02081,CUST0348,2026-06-09,Fashion,1,623.41,623.41
ORD03667,CUST0219,2026-06-09,Books,1,223.62,223.62
ORD04186,CUST0302,2026-06-09,Sports & Fitness,1,10857.87,10857.87
ORD03091,CUST0099,2026-06-09,Beauty & Personal Care,1,1643.29,1643.29
ORD01596,CUST0186,2026-06-09,Electronics,1,15907.56,15907.56
ORD04135,CUST0078,2026-06-09,Books,1,716.98,716.98
ORD01162,CUST0182,2026-06-09,Fashion,1,2486.43,2486.43
ORD03715,CUST0362,2026-06-10,Home & Kitchen,1,1090.97,1090.97
ORD02038,CUST0336,2026-06-10,Fashion,2,1592.5,3185.0
ORD05454,CUST0126,2026-06-10,Beauty & Personal Care,1,879.89,879.89
ORD03583,CUST0218,2026-06-10,Fashion,1,3606.16,3606.16
ORD01375,CUST0023,2026-06-10,Beauty & Personal Care,1,1921.75,1921.75
ORD04045,CUST0158,2026-06-10,Sports & Fitness,3,3201.68,9605.04
ORD00479,CUST0147,2026-06-10,Fashion,3,945.06,2835.18
ORD01438,CUST0336,2026-06-10,Home & Kitchen,1,624.94,624.94
ORD04098,CUST0381,2026-06-10,Sports & Fitness,1,2964.55,2964.55
ORD05514,CUST0328,2026-06-10,Electronics,1,38195.05,38195.05
ORD02073,CUST0107,2026-06-10,Home & Kitchen,1,2407.57,2407.57
ORD00497,CUST0233,2026-06-10,Books,1,891.96,891.96
ORD01950,CUST0337,2026-06-10,Fashion,1,1913.03,1913.03
ORD05510,CUST0016,2026-06-10,Fashion,1,4156.4,4156.4
ORD05284,CUST0249,2026-06-10,Sports & Fitness,2,10159.28,20318.56
ORD02459,CUST0259,2026-06-10,Electronics,1,18540.16,18540.16
ORD04080,CUST0315,2026-06-11,Home & Kitchen,2,3616.71,7233.42
ORD00837,CUST0090,2026-06-11,Sports & Fitness,1,10406.31,10406.31
ORD00347,CUST0375,2026-06-11,Home & Kitchen,1,6859.18,6859.18
ORD01558,CUST0021,2026-06-11,Beauty & Personal Care,1,3442.84,3442.84
ORD00136,CUST0165,2026-06-11,Electronics,1,33533.49,33533.49
ORD03513,CUST0117,2026-06-11,Books,2,189.09,378.18
ORD05186,CUST0222,2026-06-11,Sports & Fitness,2,4579.64,9159.28
ORD01535,CUST0254,2026-06-11,Beauty & Personal Care,1,742.93,742.93
ORD03741,CUST0286,2026-06-11,Home & Kitchen,1,4353.38,4353.38
ORD04440,CUST0271,2026-06-11,Fashion,1,1144.41,1144.41
ORD01747,CUST0120,2026-06-11,Beauty & Personal Care,1,3020.24,3020.24
ORD04649,CUST0391,2026-06-11,Electronics,1,41535.67,41535.67
ORD01997,CUST0221,2026-06-11,Sports & Fitness,3,9631.7,28895.1
ORD05037,CUST0048,2026-06-12,Home & Kitchen,1,2035.09,2035.09
ORD02738,CUST0216,2026-06-12,Fashion,1,4937.56,4937.56
ORD04053,CUST0329,2026-06-12,Home & Kitchen,1,7578.78,7578.78
ORD02422,CUST0279,2026-06-12,Books,3,887.41,2662.23
ORD05318,CUST0122,2026-06-12,Electronics,2,26836.84,53673.68
ORD03898,CUST0347,2026-06-12,Sports & Fitness,1,7467.95,7467.95
ORD04216,CUST0357,2026-06-12,Books,1,450.26,450.26
ORD00735,CUST0325,2026-06-12,Electronics,1,25375.97,25375.97
ORD00948,CUST0255,2026-06-12,Home & Kitchen,1,4267.85,4267.85
ORD04016,CUST0214,2026-06-12,Electronics,1,11646.71,11646.71
ORD03990,CUST0055,2026-06-12,Home & Kitchen,1,1687.8,1687.8
ORD05145,CUST0200,2026-06-12,Sports & Fitness,1,7958.92,7958.92
ORD01337,CUST0310,2026-06-12,Beauty & Personal Care,1,1465.77,1465.77
ORD01111,CUST0176,2026-06-13,Beauty & Personal Care,1,2516.87,2516.87
ORD04061,CUST0373,2026-06-13,Electronics,1,4292.35,4292.35
ORD02377,CUST0190,2026-06-13,Home & Kitchen,1,7257.41,7257.41
ORD01923,CUST0094,2026-06-13,Beauty & Personal Care,1,1019.95,1019.95
ORD01700,CUST0052,2026-06-13,Sports & Fitness,1,7340.58,7340.58
ORD02683,CUST0275,2026-06-13,Electronics,1,43216.81,43216.81
ORD00625,CUST0094,2026-06-13,Beauty & Personal Care,1,2739.18,2739.18
ORD01300,CUST0202,2026-06-13,Fashion,1,418.89,418.89
ORD04223,CUST0011,2026-06-13,Fashion,2,4691.6,9383.2
ORD02095,CUST0164,2026-06-13,Electronics,1,26105.55,26105.55
ORD02189,CUST0085,2026-06-13,Electronics,1,13824.04,13824.04
ORD00298,CUST0190,2026-06-13,Electronics,2,32472.61,64945.22
ORD05078,CUST0390,2026-06-13,Home & Kitchen,2,3322.27,6644.54
ORD01278,CUST0152,2026-06-14,Books,1,700.91,700.91
ORD01474,CUST0131,2026-06-14,Home & Kitchen,1,2141.93,2141.93
ORD01914,CUST0209,2026-06-14,Beauty & Personal Care,1,668.38,668.38
ORD01447,CUST0107,2026-06-14,Electronics,1,36746.27,36746.27
ORD01582,CUST0141,2026-06-14,Electronics,1,38014.25,38014.25
ORD03030,CUST0311,2026-06-14,Sports & Fitness,1,9457.27,9457.27
ORD03582,CUST0091,2026-06-14,Home & Kitchen,1,3215.79,3215.79
ORD04154,CUST0304,2026-06-14,Electronics,1,23725.48,23725.48
ORD03917,CUST0021,2026-06-14,Fashion,1,4194.25,4194.25
ORD04879,CUST0132,2026-06-14,Beauty & Personal Care,1,450.76,450.76
ORD04078,CUST0263,2026-06-14,Fashion,1,3964.12,3964.12
ORD04443,CUST0028,2026-06-14,Books,1,475.08,475.08
ORD04969,CUST0212,2026-06-14,Electronics,1,22207.92,22207.92
ORD04511,CUST0190,2026-06-14,Home & Kitchen,2,4493.02,8986.04
ORD03302,CUST0024,2026-06-14,Home & Kitchen,2,2543.8,5087.6
ORD02859,CUST0237,2026-06-14,Home & Kitchen,1,2294.29,2294.29
ORD04114,CUST0335,2026-06-14,Books,1,1181.35,1181.35
ORD00817,CUST0088,2026-06-14,Electronics,1,24036.37,24036.37
ORD02950,CUST0339,2026-06-14,Electronics,2,40420.06,80840.12
ORD04113,CUST0149,2026-06-14,Beauty & Personal Care,1,2389.55,2389.55
ORD04525,CUST0354,2026-06-14,Electronics,1,37978.03,37978.03
ORD01764,CUST0384,2026-06-15,Home & Kitchen,1,3314.2,3314.2
ORD04481,CUST0024,2026-06-15,Home & Kitchen,1,2788.86,2788.86
ORD00188,CUST0226,2026-06-15,Electronics,1,37433.94,37433.94
ORD02432,CUST0024,2026-06-15,Beauty & Personal Care,1,3177.74,3177.74
ORD01292,CUST0253,2026-06-15,Fashion,1,3710.06,3710.06
ORD00630,CUST0392,2026-06-15,Electronics,1,33020.03,33020.03
ORD05225,CUST0281,2026-06-15,Beauty & Personal Care,1,2285.26,2285.26
ORD00734,CUST0201,2026-06-15,Sports & Fitness,1,11512.76,11512.76
ORD04997,CUST0281,2026-06-15,Electronics,1,35991.89,35991.89
ORD05377,CUST0356,2026-06-15,Sports & Fitness,2,4982.77,9965.54
ORD05022,CUST0397,2026-06-15,Home & Kitchen,1,1817.02,1817.02
ORD02144,CUST0227,2026-06-16,Home & Kitchen,1,7778.99,7778.99
ORD01149,CUST0189,2026-06-16,Sports & Fitness,1,5140.48,5140.48
ORD04933,CUST0225,2026-06-16,Beauty & Personal Care,1,2599.44,2599.44
ORD00274,CUST0043,2026-06-16,Fashion,2,927.94,1855.88
ORD04598,CUST0131,2026-06-16,Home & Kitchen,1,3505.21,3505.21
ORD02440,CUST0341,2026-06-16,Beauty & Personal Care,1,1658.48,1658.48
ORD00531,CUST0122,2026-06-16,Home & Kitchen,1,3489.35,3489.35
ORD01446,CUST0391,2026-06-16,Beauty & Personal Care,1,279.88,279.88
ORD03178,CUST0318,2026-06-16,Fashion,1,3813.63,3813.63
ORD05172,CUST0272,2026-06-16,Electronics,1,28802.42,28802.42
ORD02517,CUST0215,2026-06-16,Fashion,1,1846.91,1846.91
ORD01268,CUST0334,2026-06-16,Home & Kitchen,1,2224.13,2224.13
ORD02623,CUST0200,2026-06-16,Electronics,1,40419.9,40419.9
ORD03706,CUST0175,2026-06-16,Fashion,1,3226.39,3226.39
ORD01423,CUST0357,2026-06-16,Fashion,1,646.45,646.45
ORD03267,CUST0283,2026-06-17,Fashion,1,782.69,782.69
ORD01392,CUST0262,2026-06-17,Beauty & Personal Care,1,2575.87,2575.87
ORD03393,CUST0230,2026-06-17,Sports & Fitness,1,11169.37,11169.37
ORD01733,CUST0130,2026-06-17,Fashion,1,512.61,512.61
ORD00508,CUST0314,2026-06-17,Electronics,1,21463.91,21463.91
ORD03823,CUST0070,2026-06-17,Electronics,1,29458.91,29458.91
ORD04022,CUST0271,2026-06-17,Fashion,1,3863.8,3863.8
ORD01190,CUST0210,2026-06-17,Fashion,1,3806.34,3806.34
ORD00706,CUST0068,2026-06-17,Electronics,1,20836.98,20836.98
ORD00217,CUST0343,2026-06-17,Home & Kitchen,1,3765.96,3765.96
ORD05386,CUST0275,2026-06-17,Fashion,1,4159.39,4159.39
ORD04072,CUST0010,2026-06-18,Home & Kitchen,1,1430.31,1430.31
ORD03547,CUST0352,2026-06-18,Electronics,1,2908.03,2908.03
ORD00574,CUST0356,2026-06-18,Electronics,2,2246.02,4492.04
ORD00493,CUST0022,2026-06-18,Home & Kitchen,1,2513.45,2513.45
ORD00854,CUST0273,2026-06-18,Beauty & Personal Care,1,3015.7,3015.7
ORD01851,CUST0190,2026-06-18,Beauty & Personal Care,1,2993.63,2993.63
ORD00683,CUST0267,2026-06-18,Beauty & Personal Care,1,1520.7,1520.7
ORD03809,CUST0076,2026-06-18,Sports & Fitness,1,4675.69,4675.69
ORD00573,CUST0304,2026-06-18,Electronics,1,17178.57,17178.57
ORD00329,CUST0189,2026-06-18,Fashion,1,2581.73,2581.73
ORD00875,CUST0198,2026-06-18,Sports & Fitness,2,991.51,1983.02
ORD02926,CUST0218,2026-06-18,Books,1,524.06,524.06
ORD04472,CUST0252,2026-06-18,Electronics,1,34190.57,34190.57
ORD00044,CUST0102,2026-06-18,Sports & Fitness,1,9693.28,9693.28
ORD04142,CUST0073,2026-06-18,Fashion,1,2638.33,2638.33
ORD02061,CUST0361,2026-06-18,Sports & Fitness,1,10559.07,10559.07
ORD01058,CUST0232,2026-06-19,Electronics,1,9514.82,9514.82
ORD05591,CUST0246,2026-06-19,Sports & Fitness,1,8912.24,8912.24
ORD00696,CUST0284,2026-06-19,Sports & Fitness,1,11199.58,11199.58
ORD01359,CUST0049,2026-06-19,Fashion,2,3468.37,6936.74
ORD03386,CUST0271,2026-06-19,Fashion,1,3778.46,3778.46
ORD01421,CUST0202,2026-06-19,Electronics,1,7914.19,7914.19
ORD03969,CUST0066,2026-06-19,Books,1,826.6,826.6
ORD02118,CUST0096,2026-06-19,Home & Kitchen,1,5641.81,5641.81
ORD02349,CUST0351,2026-06-19,Home & Kitchen,1,4593.85,4593.85
ORD00225,CUST0378,2026-06-19,Fashion,1,3963.32,3963.32
ORD02639,CUST0006,2026-06-19,Electronics,1,44235.43,44235.43
ORD03155,CUST0135,2026-06-19,Fashion,1,1164.59,1164.59
ORD04668,CUST0185,2026-06-19,Fashion,2,3381.44,6762.88
ORD00987,CUST0385,2026-06-19,Fashion,2,2190.36,4380.72
ORD04408,CUST0129,2026-06-19,Electronics,1,43720.17,43720.17
ORD04559,CUST0212,2026-06-19,Fashion,1,2434.44,2434.44
ORD01217,CUST0093,2026-06-19,Sports & Fitness,1,10919.22,10919.22
ORD00698,CUST0275,2026-06-20,Sports & Fitness,1,6070.5,6070.5
ORD01634,CUST0380,2026-06-20,Books,1,192.63,192.63
ORD00921,CUST0154,2026-06-20,Electronics,1,7613.8,7613.8
ORD02193,CUST0271,2026-06-20,Electronics,1,40160.47,40160.47
ORD02672,CUST0094,2026-06-20,Electronics,1,4143.46,4143.46
ORD01898,CUST0112,2026-06-20,Books,1,322.86,322.86
ORD03626,CUST0390,2026-06-20,Fashion,1,2520.69,2520.69
ORD00588,CUST0075,2026-06-20,Sports & Fitness,1,7889.64,7889.64
ORD05332,CUST0333,2026-06-20,Beauty & Personal Care,1,2684.12,2684.12
ORD00053,CUST0039,2026-06-20,Fashion,1,2428.75,2428.75
ORD04532,CUST0152,2026-06-20,Sports & Fitness,1,6366.21,6366.21
ORD05380,CUST0372,2026-06-20,Home & Kitchen,3,4630.11,13890.33
ORD05245,CUST0105,2026-06-20,Sports & Fitness,1,7053.4,7053.4
ORD05259,CUST0074,2026-06-20,Home & Kitchen,1,6326.21,6326.21
ORD02325,CUST0046,2026-06-20,Fashion,1,4620.61,4620.61
ORD04390,CUST0312,2026-06-20,Home & Kitchen,1,5609.76,5609.76
ORD04280,CUST0131,2026-06-21,Home & Kitchen,1,1272.59,1272.59
ORD00278,CUST0319,2026-06-21,Sports & Fitness,1,5781.26,5781.26
ORD01460,CUST0316,2026-06-21,Fashion,3,4408.13,13224.39
ORD00649,CUST0302,2026-06-21,Books,1,1147.39,1147.39
ORD03827,CUST0045,2026-06-21,Electronics,2,19074.29,38148.58
ORD02554,CUST0126,2026-06-21,Sports & Fitness,1,5775.84,5775.84
ORD04341,CUST0243,2026-06-21,Electronics,1,3257.39,3257.39
ORD00143,CUST0336,2026-06-21,Electronics,1,2803.85,2803.85
ORD00562,CUST0061,2026-06-21,Fashion,1,3329.1,3329.1
ORD02721,CUST0281,2026-06-21,Electronics,1,26243.61,26243.61
ORD04507,CUST0361,2026-06-21,Home & Kitchen,3,449.63,1348.89
ORD02467,CUST0349,2026-06-21,Fashion,2,3053.84,6107.68
ORD04527,CUST0169,2026-06-21,Sports & Fitness,1,2708.72,2708.72
ORD03423,CUST0399,2026-06-21,Beauty & Personal Care,1,2217.39,2217.39
ORD02068,CUST0079,2026-06-21,Fashion,1,1165.03,1165.03
ORD05608,CUST0311,2026-06-22,Fashion,3,2144.54,6433.62
ORD01946,CUST0330,2026-06-22,Books,1,1008.12,1008.12
ORD02299,CUST0249,2026-06-22,Home & Kitchen,1,7633.87,7633.87
ORD04284,CUST0003,2026-06-22,Beauty & Personal Care,2,2097.21,4194.42
ORD05485,CUST0032,2026-06-22,Fashion,2,2214.18,4428.36
ORD05222,CUST0307,2026-06-22,Sports & Fitness,3,4428.21,13284.63
ORD01246,CUST0327,2026-06-22,Electronics,1,13547.53,13547.53
ORD01593,CUST0251,2026-06-22,Books,2,419.97,839.94
ORD05027,CUST0302,2026-06-22,Fashion,1,3711.72,3711.72
ORD05392,CUST0248,2026-06-22,Fashion,1,4523.91,4523.91
ORD00126,CUST0268,2026-06-22,Home & Kitchen,2,4861.1,9722.2
ORD01384,CUST0299,2026-06-22,Sports & Fitness,1,2938.52,2938.52
ORD05135,CUST0125,2026-06-22,Home & Kitchen,1,4594.6,4594.6
ORD05304,CUST0008,2026-06-22,Electronics,1,3882.06,3882.06
ORD02240,CUST0069,2026-06-23,Beauty & Personal Care,1,631.4,631.4
ORD01971,CUST0356,2026-06-23,Home & Kitchen,1,568.58,568.58
ORD03955,CUST0342,2026-06-23,Books,1,517.67,517.67
ORD00344,CUST0235,2026-06-23,Sports & Fitness,1,8491.15,8491.15
ORD02474,CUST0302,2026-06-23,Home & Kitchen,1,5307.81,5307.81
ORD01995,CUST0063,2026-06-23,Books,1,538.44,538.44
ORD05414,CUST0187,2026-06-23,Fashion,1,2208.14,2208.14
ORD02806,CUST0349,2026-06-23,Fashion,1,4855.85,4855.85
ORD00825,CUST0179,2026-06-23,Sports & Fitness,1,1462.84,1462.84
ORD02900,CUST0077,2026-06-23,Sports & Fitness,1,11037.11,11037.11
ORD05525,CUST0305,2026-06-23,Fashion,1,4905.53,4905.53
ORD05165,CUST0123,2026-06-23,Home & Kitchen,2,1759.11,3518.22
ORD04954,CUST0040,2026-06-24,Home & Kitchen,2,5673.21,11346.42
ORD04953,CUST0120,2026-06-24,Beauty & Personal Care,3,212.47,637.41
ORD01072,CUST0259,2026-06-24,Home & Kitchen,1,4647.37,4647.37
ORD01424,CUST0056,2026-06-24,Fashion,1,2906.46,2906.46
ORD01646,CUST0342,2026-06-24,Electronics,1,22354.59,22354.59
ORD03085,CUST0237,2026-06-24,Sports & Fitness,1,2948.8,2948.8
ORD05032,CUST0369,2026-06-24,Sports & Fitness,1,9263.4,9263.4
ORD03467,CUST0057,2026-06-24,Fashion,1,3773.08,3773.08
ORD02727,CUST0156,2026-06-24,Books,1,1031.61,1031.61
ORD03560,CUST0352,2026-06-24,Electronics,1,41968.35,41968.35
ORD02338,CUST0246,2026-06-24,Beauty & Personal Care,2,1732.53,3465.06
ORD04406,CUST0242,2026-06-24,Electronics,1,5284.79,5284.79
ORD03659,CUST0133,2026-06-24,Electronics,1,40749.25,40749.25
ORD03794,CUST0294,2026-06-24,Sports & Fitness,1,10653.18,10653.18
ORD02961,CUST0041,2026-06-24,Home & Kitchen,1,7614.42,7614.42
ORD01155,CUST0137,2026-06-24,Fashion,1,1669.36,1669.36
ORD04496,CUST0252,2026-06-24,Books,1,1198.27,1198.27
ORD04469,CUST0022,2026-06-24,Home & Kitchen,2,4141.72,8283.44
ORD04582,CUST0001,2026-06-24,Sports & Fitness,1,2750.66,2750.66
ORD02671,CUST0181,2026-06-25,Fashion,1,2855.21,2855.21
ORD01703,CUST0027,2026-06-25,Books,1,220.45,220.45
ORD02864,CUST0088,2026-06-25,Electronics,1,5972.68,5972.68
ORD05466,CUST0036,2026-06-25,Electronics,1,40537.88,40537.88
ORD02080,CUST0028,2026-06-25,Sports & Fitness,1,8768.88,8768.88
ORD01284,CUST0386,2026-06-25,Sports & Fitness,1,6936.75,6936.75
ORD05064,CUST0118,2026-06-25,Electronics,1,30019.46,30019.46
ORD02375,CUST0016,2026-06-25,Electronics,1,10855.61,10855.61
ORD04775,CUST0114,2026-06-25,Beauty & Personal Care,3,3302.03,9906.09
ORD03255,CUST0388,2026-06-25,Fashion,1,4537.04,4537.04
ORD04219,CUST0398,2026-06-25,Beauty & Personal Care,1,431.32,431.32
ORD02129,CUST0003,2026-06-25,Electronics,1,36156.83,36156.83
ORD01071,CUST0103,2026-06-26,Beauty & Personal Care,1,745.89,745.89
ORD04941,CUST0280,2026-06-26,Fashion,1,2659.86,2659.86
ORD01222,CUST0067,2026-06-26,Electronics,1,12229.56,12229.56
ORD02103,CUST0154,2026-06-26,Fashion,1,1220.63,1220.63
ORD02184,CUST0139,2026-06-26,Sports & Fitness,1,10350.53,10350.53
ORD04610,CUST0299,2026-06-26,Electronics,1,20481.28,20481.28
ORD04351,CUST0254,2026-06-26,Beauty & Personal Care,1,380.12,380.12
ORD03781,CUST0373,2026-06-26,Home & Kitchen,1,735.16,735.16
ORD01325,CUST0330,2026-06-26,Beauty & Personal Care,1,3218.67,3218.67
ORD04445,CUST0182,2026-06-26,Beauty & Personal Care,1,245.35,245.35
ORD03070,CUST0063,2026-06-26,Beauty & Personal Care,1,1703.49,1703.49
ORD03076,CUST0156,2026-06-27,Fashion,1,2068.59,2068.59
ORD04394,CUST0016,2026-06-27,Books,2,1009.85,2019.7
ORD04283,CUST0074,2026-06-27,Home & Kitchen,1,1070.95,1070.95
ORD04604,CUST0237,2026-06-27,Electronics,1,33016.74,33016.74
ORD04233,CUST0082,2026-06-27,Electronics,1,21457.9,21457.9
ORD02269,CUST0109,2026-06-27,Sports & Fitness,1,11174.49,11174.49
ORD00159,CUST0302,2026-06-27,Fashion,1,2214.08,2214.08
ORD04661,CUST0198,2026-06-27,Sports & Fitness,1,7229.4,7229.4
ORD05194,CUST0335,2026-06-27,Electronics,1,9871.38,9871.38
ORD01037,CUST0163,2026-06-27,Sports & Fitness,1,2378.58,2378.58
ORD00560,CUST0178,2026-06-27,Sports & Fitness,1,6916.17,6916.17
ORD05012,CUST0383,2026-06-27,Home & Kitchen,1,2670.01,2670.01
ORD04870,CUST0007,2026-06-27,Home & Kitchen,1,3378.37,3378.37
ORD04063,CUST0316,2026-06-27,Sports & Fitness,1,4060.78,4060.78
ORD01959,CUST0261,2026-06-27,Sports & Fitness,1,5816.78,5816.78
ORD02612,CUST0249,2026-06-27,Fashion,1,3776.69,3776.69
ORD03464,CUST0045,2026-06-27,Electronics,1,26406.6,26406.6
ORD04826,CUST0201,2026-06-27,Home & Kitchen,1,3500.33,3500.33
ORD01671,CUST0308,2026-06-27,Home & Kitchen,1,3781.81,3781.81
ORD00120,CUST0352,2026-06-27,Fashion,1,3708.33,3708.33
ORD03303,CUST0364,2026-06-27,Home & Kitchen,1,7510.71,7510.71
ORD03054,CUST0302,2026-06-28,Fashion,1,1813.55,1813.55
ORD01547,CUST0271,2026-06-28,Electronics,1,14690.05,14690.05
ORD00428,CUST0068,2026-06-28,Home & Kitchen,1,7858.73,7858.73
ORD03840,CUST0283,2026-06-28,Sports & Fitness,1,11498.61,11498.61
ORD00321,CUST0174,2026-06-28,Books,2,236.32,472.64
ORD05226,CUST0174,2026-06-28,Home & Kitchen,1,7664.74,7664.74
ORD01086,CUST0146,2026-06-28,Home & Kitchen,1,5105.67,5105.67
ORD00267,CUST0363,2026-06-28,Sports & Fitness,1,1034.76,1034.76
ORD03687,CUST0380,2026-06-28,Home & Kitchen,1,1406.31,1406.31
ORD04910,CUST0074,2026-06-28,Electronics,1,7985.52,7985.52
ORD02072,CUST0281,2026-06-28,Electronics,1,16596.55,16596.55
ORD01905,CUST0022,2026-06-28,Beauty & Personal Care,1,1890.16,1890.16
ORD02839,CUST0165,2026-06-28,Electronics,3,42704.38,128113.14
ORD00501,CUST0385,2026-06-28,Fashion,1,1564.27,1564.27
ORD03308,CUST0380,2026-06-28,Home & Kitchen,1,556.3,556.3
ORD04236,CUST0031,2026-06-28,Sports & Fitness,1,11870.88,11870.88
ORD04273,CUST0131,2026-06-28,Fashion,1,408.42,408.42
ORD03253,CUST0293,2026-06-28,Fashion,3,2537.72,7613.16
ORD00133,CUST0118,2026-06-28,Home & Kitchen,2,2106.99,4213.98
ORD01354,CUST0046,2026-06-28,Books,1,644.36,644.36
ORD03159,CUST0068,2026-06-28,Electronics,1,25118.32,25118.32
ORD03974,CUST0259,2026-06-28,Electronics,1,41465.87,41465.87
ORD02752,CUST0122,2026-06-28,Home & Kitchen,2,4226.17,8452.34
ORD00524,CUST0177,2026-06-29,Beauty & Personal Care,1,3344.29,3344.29
ORD03623,CUST0241,2026-06-29,Sports & Fitness,1,8474.4,8474.4
ORD00022,CUST0398,2026-06-29,Sports & Fitness,1,5067.61,5067.61
ORD04485,CUST0132,2026-06-29,Electronics,1,34541.76,34541.76
ORD03726,CUST0269,2026-06-29,Sports & Fitness,2,3143.5,6287.0
ORD00003,CUST0313,2026-06-29,Home & Kitchen,1,1574.51,1574.51
ORD03564,CUST0135,2026-06-29,Home & Kitchen,1,303.26,303.26
ORD03457,CUST0139,2026-06-29,Electronics,1,11129.53,11129.53
ORD00177,CUST0167,2026-06-29,Electronics,1,33008.74,33008.74
ORD00064,CUST0199,2026-06-29,Fashion,3,4557.13,13671.39
ORD02498,CUST0133,2026-06-29,Home & Kitchen,2,5028.04,10056.08
ORD00305,CUST0393,2026-06-29,Sports & Fitness,1,10891.49,10891.49
ORD00242,CUST0013,2026-06-29,Fashion,1,1264.91,1264.91
ORD05490,CUST0166,2026-06-29,Electronics,3,42467.68,127403.04
ORD04740,CUST0038,2026-06-29,Sports & Fitness,1,10902.8,10902.8
ORD02125,CUST0346,2026-06-29,Sports & Fitness,1,2020.43,2020.43
ORD02031,CUST0004,2026-06-29,Home & Kitchen,1,307.26,307.26
ORD00233,CUST0203,2026-06-29,Sports & Fitness,1,9429.15,9429.15
ORD04385,CUST0327,2026-06-30,Books,3,390.25,1170.75
ORD00304,CUST0117,2026-06-30,Home & Kitchen,1,1937.36,1937.36
ORD03272,CUST0136,2026-06-30,Electronics,1,38685.29,38685.29
ORD02696,CUST0308,2026-06-30,Sports & Fitness,2,8015.95,16031.9
ORD03719,CUST0078,2026-06-30,Electronics,1,11181.09,11181.09
ORD03379,CUST0041,2026-06-30,Electronics,1,42235.42,42235.42
ORD00161,CUST0051,2026-06-30,Electronics,1,43027.71,43027.71
ORD01529,CUST0285,2026-06-30,Home & Kitchen,2,3918.83,7837.66
ORD02111,CUST0193,2026-06-30,Sports & Fitness,3,6973.35,20920.05
ORD03299,CUST0300,2026-06-30,Beauty & Personal Care,2,2102.32,4204.64
ORD03716,CUST0006,2026-06-30,Home & Kitchen,2,4579.63,9159.26
ORD02067,CUST0157,2026-06-30,Electronics,2,26311.85,52623.7
ORD00455,CUST0132,2026-06-30,Beauty & Personal Care,1,2991.3,2991.3
ORD03911,CUST0356,2026-06-30,Beauty & Personal Care,3,2731.77,8195.31
ORD02210,CUST0389,2026-06-30,Electronics,1,23292.16,23292.16
ORD00414,CUST0280,2026-06-30,Sports & Fitness,1,668.97,668.97
ORD03979,CUST0294,2026-06-30,Beauty & Personal Care,1,2874.27,2874.27
ORD00805,CUST0340,2026-06-30,Electronics,1,16935.19,16935.19
ORD03846,CUST0346,2026-06-30,Beauty & Personal Care,3,883.1,2649.3
ORD04719,CUST0195,2026-06-30,Electronics,2,22887.96,45775.92
ORD02445,CUST0229,2026-07-01,Fashion,1,999.51,999.51
ORD04973,CUST0060,2026-07-01,Home & Kitchen,1,4933.76,4933.76
ORD04665,CUST0362,2026-07-01,Sports & Fitness,1,5215.72,5215.72
ORD02693,CUST0233,2026-07-01,Electronics,1,8198.48,8198.48
ORD02414,CUST0372,2026-07-01,Electronics,1,39299.92,39299.92
ORD01636,CUST0128,2026-07-01,Home & Kitchen,1,7853.93,7853.93
ORD03722,CUST0127,2026-07-01,Fashion,1,1208.55,1208.55
